content,label
"90,000 KM保养,检查;更换刹车油;更换汽油格;",6
快速保养;更换机油、机滤(设备换油);拆装或更换燃油滤清器;,6
更换空气滤芯;节气门清洗;发动机内部清洗;保养;,6
"润滑及充气:发动机油更换;润滑及充气:自动变速器油更换;润滑及充气:制动液更换;60,000 KM 保养:(A/T,RR D/C)车型检查;机油滤清器:机油滤清器总成拆装/更换;化油器:拆洗节气门积炭;化油器:拆洗喷油嘴积炭;",6
迈腾5000KM保养;检查雨刮水壶漏水;清理左前转向灯;,6
右侧后侧板油漆(500cm2以下)(普通漆);前保险杠外壳油漆(500.2000cm2以下)(金属漆);后保险杠外壳油漆(普通漆);检查;右侧后侧板整形(2级);前保险杠骨架整形;后保险杠骨架整形;,6
保养;更换空气格;更换空调格;更换汽油滤,6
悦动ECU升级；,6
购买汽油清净剂;,6
"10,000 KM 保养:(D/C)车型检查;机油滤清器:其他;服务节轮胎安全检测;",6
更换燃油滤清器；&nbsp;更换空气滤清器滤芯组件；&nbsp;更换机油滤清器总成；&nbsp;更换后桥油；&nbsp;更换发动机机油；&nbsp;更换节气门清洗剂；&nbsp;更换制动液；&nbsp;更换转向液；&nbsp;更换助力转向液；&nbsp;保养后轮；&nbsp;更换机油滤清器总成；&nbsp;更换火花塞/垫圈；&nbsp;检查火花塞，必要时更换；&nbsp;,6
常规保养;一级维护(按10000公里规范);润滑系统养护套装?¤;,6
更换发动机机油（4.0L/桶）；?更换机油滤清器；?更换机油滤清器总成；?,6
更换挂挡杆头总成；&nbsp;,6
后保险杠修复;右侧边梁喷漆;右后翼子板整形;右后门板整形;后保险杠喷漆;车身边梁整形(右);右后车门喷漆;右后翼子板喷漆;,6
右后门玻璃呢槽;,6
定期保养;润滑及充气:发动机油更换;机油滤清器:机油滤清器总成拆装/更换;火花塞:火花塞拆装/更换(全部);每隔三个月或5000KM保养一次;保养;,6
定期保养;润滑及充气:发动机油更换;机油滤清器:机油滤清器总成拆装/更换;117建议清洗发动机气缸燃烧室;客户要求加6升机油;更换机油机滤;检查故障灯亮;老客户工时八折;,6
换内球笼防尘套;换前轮轴承;换前轮轴承;,6
"油封(至驱动轴),一侧,R&R;",6
自动变速器油更换;前后差速器油分动箱油更换;转向助力液更换;制动液更换;T4.8保养检查;更换空调滤;,6
后减震器1侧更换;,6
索赔 索赔;更换安全带卡扣(召回);系统编程(安全带);送小添加剂2个(召回);258前排座椅安全带张紧器总成更换;258收音机软件升级;客户补偿;,6
拆装或更换燃油滤清器;春季免费检测;更换机油机滤;拆装或更换空气滤芯;,6
"5,000 KM 保养检查;每5000KM更换一次机油机滤;首保?¤;",6
尾灯 拆卸和安装,6
润滑及充气:发动机油更换;换油;二保?¤;,6
召回;行动;拆装蓄电池;外出救援;,6
常规保养;更换机油机滤;机油自带;,6
保养;更换变速箱油;下次保养里程107856;清洗节流阀体;高尔夫A6TSI4万km定期保养;保养周期10000;97E1;,6
侧面底梁后饰条 (LH)；,6
保养;前后轮对调/前轮动平衡;更换刹车油?¤;,6
哈弗H9/4C20发动机/AT变速器/四驱/二保;节气门免拆清洗（汽油）;进气系统清洗（涡轮增压汽油）;检查、清理空调滤芯;,6
更换汽油滤清器;更换二缸喷油嘴;,6
5千公里保养;,6
保养;更换机油及机油滤清器;检查底盘有没有刮伤;,6
"二保;二保,剩余机油带走;",6
保养机油机滤;更换PM2.5空调滤网;更换助力油;更换刹车油;,6
"定期保养;发动机调整:发动机调整(发动机润滑系统清洗养护);25,000 KM 保养检查;定期保养?¤;",6
保养;更换燃油滤芯2;12个月/20000公里常规保养;进气系统清洁;喷油系统清洁;,6
553IPC刷新;车窗.玻璃/挡风玻璃/后档玻璃/车窗/天窗/软顶蓬（Cabrio）/管路;,6
更换下球头螺丝;,6
动力方向盘 - 油压试验;,6
更换两中门密封条；&nbsp;,6
维修费补偿;配备1.4T+DQ200的车辆软件升级;,6
"轩逸定期保养(1/3/5/7/9万KM);保养赠送的保养,机油机芯空气芯.机油空气芯内部领用;保养;",6
拆装修复前杠;喷油前杠;,6
更换机油及格;清洗节气门;车身四合一;,6
保养;更换机油机滤TSI;主驾驶座椅加热偶尔不管用;发动机燃烧室氢氧除碳;更换火花塞;更换空气滤 空调滤;喜好回访时间 白天;下次保养半年或4.5万公里;,6
"30,000KM保养(盘式制动;25项检查;",6
"索赔;座垫总成-驾驶座椅,米色,真皮;",6
更换前驱动轴隔热板;空调控制面板软件刷新;更换点火线圈组件;更换左右遮阳板总成;驾驶员侧或乘员侧气囊阻值低;更换左前、左后车门玻璃升降器总成?¤;,6
后保险杠---左后部喷漆;左后叶子板修复;左后叶子板喷漆;后保险杠----左后部修复;事故车  ;事故车;,6
"诊断;制动液,更换;",6
清洗节气门 喷油嘴;润滑系统深化保养;更换刹车油;2014养护8折;更换自动变速箱油及滤芯;每5000公里例行保养;,6
首次保养;5000公里首次保养;,6
首保;7500公里首保?¤;,6
清洗油嘴气道;空调内外循环养护;,6
更换前减震器压力轴承;,6
制动信号灯开关拆卸和安装；&nbsp;,6
拆装座椅处理座椅晃动;,6
更换发动机进气管；&nbsp;,6
更换发动机散热器;,6
"发动机冷却液,更换;制动液,更换;燃油箱(组合:燃油管路),清洁;45,000KM保养(RR,D;",6
发动机罩(喷漆);右前门板(喷漆);右后门板(喷漆);左后门板(喷漆);喷漆:其它;,6
第3次保养；?更换机油滤清器；?,6
更换发动机油；?更换机油滤清器总成；?更换燃油滤清器；?更换发动机机油SN/GF.5 5W.30 4.0L/桶；?更换机油滤清器总成；?更换燃油滤清器；?,6
门板.饰条:其他;风挡雨刷器:前雨刷器片拆装/更换(两侧);,6
每5千公里定期保养;保养;每5000公里;定期保养;每5000公里;,6
车架.横梁:其他;保险杠:其他;,6
更换机油/机油格/胶圈/使用增强剂；&nbsp;小保养；&nbsp;二合二保养保护；&nbsp;更换压缩机；&nbsp;尊享无忧免检；&nbsp;,6
雷膜;,6
5000公里保养;每5000公里(奇骏/逍客);,6
左后翼子板平修;尾灯拆装;后保险杠-拆装/更换;后保险杠喷漆;后翼子板喷漆;事故车;,6
"定期保养;17,500 KM 保养检查(恶劣);",6
小修;更换左前转向控制臂;,6
保修;导报告;,6
机油保养;更换空气滤芯;保养标准范围;发动机油保养;空气滤清器滤芯保养;;车辆是否需要清洗 /NO; 旧件是否需要保留 YES;,6
公开召回;噪音检查及更换机油、机滤;,6
下臂;更换下臂;润滑油和机油滤清器保养?¤;,6
更换蓄电池（电瓶）;更换自动变速箱油;更换汽滤;更换后减震缓冲块（右侧）;更换后减震缓冲块（左侧）;清洗节气门、气道（拆卸非TSI）;燃烧室氢氧除炭;5000公里常规保养;,6
"5,000 KM 保养检查?¤;",6
N3万公里保养（速腾1.6）;,6
检查雨刷器片;,6
更换制动液;每5千公里定期保养;[备注:每5000公里每5000公里];;,6
索赔 索赔;雪佛兰D2SC 真空助力器更换;雪佛兰D2SC 真空助力器更换;,6
首次保养;首次7500公里免费保养;润滑系统养护套装;,6
事故;拆装后箱盖饰件整形S3;后箱盖喷漆S3;右后叶子板整形S2;右后叶子板喷漆S2;拆装右后尾灯及油箱盖;换DSG变速箱油机滤芯 6速;清洗发动机内部油泥;领两瓶汽油添加剂G17;做10000公里保养+火花塞;更换刹车油;检修打方向异响;换右压力轴承;换左侧倒车镜转向灯;检修灯光报警亮;,6
W前保险杠喷漆;,6
制动灯开关更换;,6
定期保养;空气滤清器滤芯;燃油滤清器总成;,6
换消音器;,6
保险杠:前保险杠总成或前保险杠盖拆装/更换;格栅.嵌条:散热器格栅总成拆装/更换;前照灯.转向灯:前照灯总成拆装/更换(单侧);前保险杠(喷漆);发动机罩(喷漆);右前翼子板(喷漆);左前翼子板(喷漆);喷漆:其它;,6
左前门喷漆.左后门喷漆,6
按5000公里保养(余油先用);右前转向灯不亮(调整);,6
每5000公里例行保养;更换/清洗汽油滤清器;更换刹车油;Z20160004主气囊召回更换;更换自动变速箱油及滤芯;更换转向助力油;,6
"10,000KM保养(RR D;保养,检测,回访时间:下午?¤;",6
首次保养;更换机油机滤;电瓶号：lf110219 80574,6
首保;新宝来TSI 5000公里首次保养;,6
40左右车晃给油有缓冲-未见异常;,6
更换机油 机滤 空气滤（高端）;,6
"50,000 KM 保养:(RR D/C)车型检查;盘式制动器:前盘式制动衬块及/或盘式制动摩擦片拆装/更换(两侧);盘式制动器:后盘式制动衬块及/或盘式制动摩擦片拆装/更换(两侧)?¤;",6
拆装或更换左侧前部车轮转向节臂衬套;拆装或更换右侧前部车轮转向节臂衬套;,6
保养;高尔夫A61.6L 60000公里定期保养;,6
索赔;更换收音机或CD 不读碟;,6
例行保养;更换燃油箱滤清器滤芯;无忧车工时50;更换机油服务;更换空气滤清器滤芯;更换空调滤清器滤芯?¤;,6
4.4W保养;,6
前保险杠(喷漆)；&nbsp;右前翼子板(喷漆)；&nbsp;,6
15000km定期保养;发动机润滑系统清洗;调成自动落锁功能;检查刹车异响;,6
左前翼子板 - 半块底漆喷涂 - 1层标准面漆(有或无清漆);左前门 - 整块面漆喷涂 - 1层标准面漆(有或无清漆);事故车;,6
漏雪种已换密封圈复查;全车检查;,6
30000公里定期保养（1.6）;,6
E第一次壳牌机油机滤；&nbsp;,6
更换滤芯；&nbsp;,6
天籁每4万公里保养;清洗节气门;发动机清洗套餐;燃烧室内积碳清洗;清洗喷油嘴及进气管道;天籁每4/8万公里定期保养;发动机清洗套餐;燃烧室内积碳清洗?¤;,6
拆装右控制臂总成;拆装左控制臂总成;每5000KM保养;,6
机油保养;空气滤保养;微尘滤保养;空气滤保养;,6
保养;40000KM保养(TSI);两前轮动平衡不调位;,6
15000km保养;,6
迈腾1.8T自动(DQ200)30000km定期;保养云A506CW;,6
前保险杠:修理＆喷漆;,6
 其它;,6
更换.末端总成.横拉杆(左侧)；,6
"车身保养;车轮换位,检查;25,000 KM保养,检查;",6
索赔;右前大灯无远光519质量问题更换;,6
废机油带走;5000公里或四个月间隔保养;清洗油路系统;,6
质量担保保养;5000KM首次免费保养(机油、机滤);,6
已更换;,6
拆装右侧镜壳;右侧倒车镜壳喷漆;,6
常规保养;更换机油/机油滤清器1.6/2.0(明);检查开窗有时会自动打开/已重新设定;检查是否有漏防冻液/未发现;检查定速巡航100时车速会超100以上/未发现;,6
"定期保养;润滑及充气:车用冷气设备或空调充冷媒;润滑及充气:底盘十字球节及传动轴打黄油;115,000 KM 保养检查;按时保养;保养;",6
每5000公里常规保养[途观];20000KM换火花塞（途观专用）;导航升级;,6
购买左后轮胎;,6
"定期保养,换机油,机油格;每5000公里保养388;",6
3008温暖体验;,6
现场拆卸-安装车颈面板格栅或空气收集器;现场更换前固定式玻璃饰件;,6
R-CJ55796-A639394-0012/0008/00；&nbsp;,6
常规保养;一级维护(按5000公里规范);油底壳螺丝(4送1);发动机油底壳清洗;,6
CARLIFE+倒车影像；&nbsp;护板；&nbsp;脚垫；&nbsp;尾箱垫；&nbsp;,6
"定期保养;100,000 KM 保养:追加空气调节检查;每3个月或5000KM做保养;",6
"定期保养;35,000 KM保养,检查;赠送基础保养半价优惠劵;35000公里保养20-S;",6
普通机油、机滤(30M);普通机油、机滤(30M);更换制动液(35M);更换制动液(35M);更换变速器油MT(20M);更换变速器油MT(20M);,6
离合器总泵总成 - 更换;离合器踩下去没压力;更换离合器主缸;,6
拆卸和安装或更新外部燃油滤清器中国国家规格;保养标准范围;空气滤清器滤芯保养;发动机油保养;微尘滤清器保养如有必要，注意其它辅助工作;更新两个刮水片;,6
大抽奖:钥匙链;,6
部分燃油泵控制单元召回行动;,6
"润滑及充气:发动机油更换;润滑及充气:自动变速器油更换(用于溢流型);放油螺栓垫片;65,000 KM 保养检查;机油滤清器:机油滤清器总成拆装/更换;",6
右前门拆装;右后门拆装;左后门钣金;左后门喷漆;右前门喷漆;右后门喷漆;左后门拆装;,6
雪佛兰赛欧EMT变速箱线束升级;,6
48L4.;,6
"前保险杠 喷漆；前翼子板(一侧) 喷漆；前翼子板 钣金(一侧,A级)；",6
拆装或更换右前避震器轴承碗;拆装或更换右前避震器总成;,6
"定期保养;172,500KM保养,检查;",6
15000公里保养;2015增值工位;,6
每5000公里保养;5000公里常规保养;,6
首保;新迈腾2.0T自动(DQ250)5000km定;检测备胎;,6
检查工时;,6
更新进气电磁阀缸列1；&nbsp;更新进气电磁阀缸列2；&nbsp;,6
"5K广汽丰田定检;定期保养;5,000KM保养(RR,D/;5,000KM保养/机油自带;",6
"换油保养 .,空气滤清器 拆卸和安装,灰尘和花粉过滤器 拆卸和安装,灰尘和花粉过滤器 拆卸和安装",6
85000KM保养;更换差速器油;,6
索赔;拆装或更换电动天窗开关;常规保养;更换机滤88.5螺丝12;更换机油(机油自带);检查天窗自动开关;,6
索赔;索赔更换右前门玻璃升降器开关;首保;,6
常规保养;按5000KM规范保养;,6
更换机油机滤;定保?¤;,6
15000公里保养；&nbsp;,6
更换.开关总成.前车门(右侧)；,6
更换发动机机油（4.0L/桶）；?更换空气滤清器滤芯组件；?更换燃油滤清器；?更换机油滤清器总成；?更换发动机养护剂；?更换发动机养护剂；?,6
更换壳牌机油机滤;更换空调滤芯;,6
A类保养;赠送玻璃水,6
"定期保养(会员);定期保养;更换火花塞;清洗节气门;清洗喷油嘴;更换空气滤,空调滤;更换汽油滤;",6
首次保养;更换机油和滤清器 . 所有间隔;润滑油;油;首保?¤;,6
新宝来7500km定期保养(16V)?¤;,6
索赔;后二传感器故障导致雷达长鸣;更换后二传感器;,6
二保;二保张海建?¤;,6
更新两个 VANOS 调整装置；&nbsp;,6
"后部保险杠拆卸和安装,后部保险杠上漆",6
组合仪表总成 (指针式) - 更换;组合仪表总成;,6
"75,000 KM保养,检查;赠送空调滤清器;",6
升级发动机控制单元软件,6
动力转向-更换-车辆上;保修;,6
变速箱模块刷新;,6
发动机盖 - 整块面漆喷涂 - 2层标准或金属漆+清漆;前保险杠 - 整板面漆修补 - 金属面漆;前保险杠、发动机盖油漆受损;前保险杠、发动机盖做漆;前挡风玻璃/前挡上嵌条/前挡密封条 - 更换;,6
修理后尾板;前保险杠(喷漆);后尾盖(喷漆);喷漆:后尾板;,6
"保修;修整防腐蚀保护;.00  day(s);机油保养;发动机油保养;客户反映:左前大灯角变色,请检查;事故  太平洋 标的;拆装:前杠;油漆:前杠;",6
保养;更换制动液(标准);拆装火花塞4个(标准);换油服务;,6
更换蓄电池;拆装更换左前门中控开关;拆装更换左前门限位器;拆装更换右前门限位器;,6
检修费；&nbsp;,6
咨询保养；&nbsp;,6
凯迪拉克SDM软件刷新Z；&nbsp;,6
抽真空、检漏填充制冷剂;每5000公里例行保养;更换刹车油;,6
更换两前刹车盘;,6
"定期保养;润滑及充气:发动机油更换;20,000 KM 保养:(CVT, RR D/C)车型检查;机油滤清器:机油滤清器总成拆装/更换;建议下次更换空调格;",6
更换遥控器；&nbsp;,6
骨瓷茶具（迎新春减免活动）;,6
拆装火花塞;更换后氧传感器;,6
A类保养;进店保养送前杠喷漆;更换雨刮片;更换变速箱油,6
保修索赔;皮带张紧器总成;,6
别克英朗 PRV阀更换-1；&nbsp;别克D06D16 发动机罩盖更换-1；&nbsp;,6
保养;新迈腾  30000km定期保养;,6
1个后减震器-更换-车辆上;,6
首保;全新宝来非TSI 5000公里首保;,6
电瓶充电；&nbsp;,6
保险杠:后保险杠总成或后保险杠盖拆装/更换;翼子板:前翼子板内衬拆装/更换(单侧);前保险杠(喷漆);后保险杠(喷漆);,6
记录仪 254414 085852;记录仪  062846;导航  041595;记录仪  169899;记录仪  037315;,6
Free Maintenance(I);FREE MAINTENANCE;80000公里免费保养;,6
"定检:一汽丰田一万KM;10,000 KM 保养:(RR D/C)车型检查;12999KM更换机油机滤;保养车?¤;",6
假期检查（带一盒燃油添加剂）;,6
PDI;出库PDI?¤;,6
右侧底大边钣金;右侧底大边喷漆;,6
拆装进风滤清器总成;检查火花塞;每5000KM保养;发动机润滑系统清洗;,6
钣金:自有车维修;定期保养;,6
常规保养（机油两滤）;,6
右侧前减震支柱固定装置更换;左侧前减震支柱固定装置更换;,6
装玻璃升降器；&nbsp;,6
索赔;更换左右遮阳板灯31;更换后备箱撑杆31;更换电瓶保护盖31;,6
刹车保养(SUN);节气门清洗;每5千公里定期保养;节气门清洗剂;每5000公里;,6
更换机滤、机油(优选机油);空气滤清器拆卸和安装;清洗节气门;赠送玻璃水;添加燃油添加剂;,6
更换喇叭总成_两侧；&nbsp;SRX 后悬架调节连杆的检查与紧固-双侧；&nbsp;,6
;;;;;;;;,6
更换左前/后门;左前/后门喷漆;左后叶子板钣金修复;左后叶子板喷漆;左后杠角钣金拆装修复;左后杠角喷漆;,6
拆装或更换水泵总成(工艺.MR10);拆装或更换左侧前部避震器轴承碗;,6
B保;A保;,6
5000KM定期保养套餐（A8 3.0),6
每5千公里定期保养; 三江;每5000公里?¤;,6
保养;雨燕1.5(手动)保养;,6
迈腾B7L 5000公里首次保养;,6
2.0-2.4升发动机清洗泵压力测试;,6
"GFS/引导型功能 .68E3 48K8,68E3 48K8 蓄电池 装载",6
保养;更换火花塞;更换汽油滤清;清洗汽油油路;常规保养;清洗进气道;1.保养;,6
高尔夫7A10000公里定期保养;检查天窗关不上四门响;,6
索赔;更换自动变速箱油管总成、油管接头及卡箍;,6
每5千公里定期保养;每5000公里 290机油;每5000公里;,6
更换中央集控门锁开关   E;,6
空调滤清器 - 更换;保养套餐;后组合灯总成 (一边) - 更换;保养;每5000公里;,6
"5,000公里新车安全检查;",6
40000公里保养（同2万公里）;,6
5000KMN首次保养;,6
"助力转向系升级,连接蓄电池充电器",6
火花塞 (全部) - 更换  [一个];火花塞  - 更换  [全部 ];单据火花塞;,6
前杠喷漆;右前后视镜更换;右前后视镜喷漆;,6
检查感应雨刷不灵敏;CC TSI自动5000km定期保养;,6
更换防冻液;每5千公里定期保养;每5000公里;,6
发动机机油保养；&nbsp;后部制动片保养；&nbsp;保养标准范围；&nbsp;发动机油保养；&nbsp;后部制动器保养；&nbsp;,6
"右前大灯LED灯不亮,更换右前大灯",6
更换左前门上饰条；&nbsp;,6
电子油门踏板?¤;,6
"空气滤清器(全部),清洁;25,000KM保养(RR,D;",6
召回;DQ200变速箱换油行动;,6
D免保（一）；&nbsp;,6
5000km保养;更换空气格/汽油格/空调格;,6
"加装挡泥板,脚垫;",6
60000公里保养;基础保养卡第三次;,6
空气滤芯 - 更换;空气滤芯 - 更换空气滤芯 - 更换;,6
索赔;更换水箱(漏);拆装前杠及水箱框架;15000公里保养;,6
保养;全新捷达NF每2万KM定期保养;,6
拆装前机盖;前机盖喷漆;拆装左后叶子板及钣金;左后叶子板喷漆;,6
左前半杠喷漆;左前半杠喷漆;,6
润滑保养（包含保护）;更换空滤;清洗节气门;更换刹车油;更换助力油;更换冷却液（含水垢清洗）;更换火花塞,6
拆装或更换左侧前部制动盘(工艺.MR04);拆装或更换右侧前部制动盘(工艺.MR04);经测量，左前制动盘跳动量0.07mm 右前制动盘跳动量为0.08mm;,6
转向机;,6
2.0L清洗节气门;2.0L清洗喷油嘴;每5千公里定期保养;每5000公里;,6
更换 安全气囊和预紧器控制单元,6
拆装或更换收音机;,6
"10,000 KM 保养:(RR D/C)车型检查;除积炭;",6
每5000KM保养（合成）;拆装电动燃油泵总成（保养记录不全，自费更换）;2016年秋季关爱活动;,6
"5,000KM保养(盘式制动);更换后雾灯泡;夏季活动专项检测;",6
发动机油保养;VHC车辆健康检查;保养标准范围;,6
"润滑及充气:分动箱油;润滑及充气:自动变速器油更换;润滑及充气:差速器油更换;润滑及充气:转向助力液更换;润滑及充气:制动液更换;T4.8保养:(A/T,RR D/C)车型检查;清洗节气门;清洗喷油嘴;",6
首保;首保 M;,6
更换空调高低压密封圈;,6
1/3/5/7/9万公里定期保养;保养、右前玻璃升降较慢;1/3/5/7/9万公里;每5千公里定期保养;1/3/5/7/9万公里;,6
"190,000KM保养(盘式制；&nbsp;手续费；&nbsp;前减振器总成(组合:另侧),更；&nbsp;前减振器总成(组合:前束),调；&nbsp;",6
润滑及充气:发动机冷却液更换;气缸盖:其他燃烧室缸内积碳清洗;空调器:空调系统清洗杀菌除臭;,6
保修;首保(SMX);,6
每5000KM更换机油机芯;燃烧室保养;发动机深层保养;合成机油保养;发动机深层保养;燃烧室保养?¤;,6
前保险杠(喷漆);左大灯罩抛光;左前翼子板(喷漆);,6
拆装整形更换;左前保，右后门喷漆;,6
常规保养;发动机润滑系统免拆养护二件套装;5000公里间隔保养(专享5L);,6
保险杠:前保险杠总成或前保险杠盖拆装/更换;保险杠:后保险杠总成或后保险杠盖拆装/更换;自费快速钣喷;,6
前保险杠调整;,6
"发动机超级保护,C7 换油保养,四合一套餐",6
拆装前轮轴承(2个);,6
空调散热网环保清洗;每5千公里定期保养;保养;每5000公里;每5000公里?¤;,6
固定右后保险杠;检查有后门进水;,6
订货右后门玻璃外压条;,6
更换右前门槛压板总成?¤;,6
定期保养;空气滤清器:空气滤清器滤芯拆装/更换;车况正常;,6
1/3/5/7/9万公里定期保养;1/3/5/7/9万公里检查换完爱温后提速提不上去(100就担不上去);1/3/5/7/9万公里建议更换变速箱油;,6
"定期保养;10,000 KM 保养:(RR D/C)车型检查;0下次保养;49199KM;保养;",6
保修索赔;后门框密封条-右;,6
保养; 更换机油机滤及空滤; 送玻璃水加; 润滑系统清洗;,6
更换左后减震;,6
冬季免检;更换机油机滤?¤;,6
更换蓄电池（含检测）;,6
常规保养;换机油机滤 途安  ();换空滤 途安  (旧件放车上);,6
H更换制动真空助力器总成；&nbsp;,6
常规保养;每5000公里保养/高端;清洗油路;更换空气格;发动机润滑系统清洗保护;四轮刹车深度养护及换位;更换汽油格;,6
更换前蒙皮下装饰板；?更换左前雾灯；?,6
更换左外后尾灯;,6
小保养;发动机内部清洗剂;座椅记忆功能检查;空气格更换;空调格更换;,6
更换火花塞（4只）;40000KM周期保养套项;更换制动液;,6
更换三油一滤；&nbsp;更换发动机机油；&nbsp;更换机油滤清器总成；&nbsp;更换后桥油；&nbsp;更换变速器油；&nbsp;更换刹车分泵润滑剂；&nbsp;,6
"60,000KM保养(A/T,;左前门:喷漆;",6
42M1领取基础保养劵;,6
尾灯拆卸和安装,6
拆卸和安装或更新后座区新鲜空气格栅;,6
抬油箱;,6
更换发动机机油（4.0L/桶）；&nbsp;更换机油滤清器总成；&nbsp;更换空调滤清器滤芯；&nbsp;,6
保养;高尔夫A6自动TSI(DQ200)2万km常;检查驾驶室内有异味;,6
"定期保养;润滑及充气:发动机油更换;20,000 KM 保养:(A/T,RR D/C)车型检查;机油滤清器:机油滤清器总成拆装/更换;空气滤清器:空气滤清器滤芯拆装/更换(全部);",6
35C1.DQ200机单元更换;,6
后部保险杠盖板上漆,6
"保养;胶条磨损,建议更换;",6
"车轮平衡(离车,两轮),调整;",6
"润滑及充气:发动机油更换;10,000 KM 保养:(RR D/C)车型检查;机油滤清器:机油滤清器总成拆装/更换;空气滤清器:空气滤清器滤芯拆装/更换(全部);二保;",6
高尔夫A6TSI 60000公里保养;更换制动液及四轮排空;,6
"保养;天窗会自动开启;右前杆复位;左前车门会夹胶条;新宝来  7500km定期保养;换左后减震器缓冲垫;换右后减震器缓冲垫;更换制动液;换正时皮带及涨紧轮,水泵等套件;发动机氢氧除碳;",6
常规保养;按照35000公里保养/优选;检查空调冷热控制旋钮无法调节;,6
更新防爆盘式轮辋;,6
更换02E变速箱油;,6
"发动机故障灯亮;油箱盖关不上;订货油箱盖电机,下氧传感器;",6
检查天窗自动开启;更换天窗开关.含设定;,6
拆装或更换右侧后部车门玻璃;,6
刹车盘 - 更换  [两侧];节气阀清洗;1/3/5/7/9万公里定期保养;轮胎动平衡(一个);1/3/5/7/9万公里(专营店旧系统自定义);,6
定期保养;排空气?¤;,6
"定期保养;40,000 KM 保养:(A/T,RR D/C)车型检查;保养、空调免费检查;",6
机油机滤;清洗节气门,6
更换凸轮轴脉冲传感器（索赔）;,6
紧固后牌照;调整15公里自动落锁;,6
"节气门控制单元 拆卸和安装,发动机脉冲磁震除碳",6
"索赔工作;操作:连接和断开 诊断辅助系统(DAS) (XENTRY DIAGNOSIS);操作:断开和连接 蓄电池充电器(已连接 DAS) (XENTRY DIAGNOSIS CONNECTED);操作:检查驻车制动器,必要时校正 账目编号:42 940 39,代码:1512P42C63;",6
调整手刹;A35套餐检查;,6
"35,000 KM 保养检查;空气滤清器:空气滤清器滤芯拆装/更换(全部);空调器:其他;",6
更换机油 机滤 空滤;清洗节气门;,6
整车管路检查;更换机油;,6
入场检查,6
普通索赔;右后侧窗密封条更换;右后车门内饰板拆卸和安装;,6
燃油泵:其他;,6
保养;新速腾NCS1.6 5000公里常规保;,6
更换天窗螺丝；,6
保修索赔;外后视镜组件-左?¤;,6
2.0世、凯旋15000KM保养;,6
定期保养;更换机油、机滤;发动机清洗剂;,6
入冬免检;,6
"5,000 KM 保养检查;5000保养;",6
索赔;更换左后门外把手拉线;,6
首保;高尔夫A7  5000KM保养;,6
保修;离合器拉线更换;转向控制器及电机总成更换;,6
召回;42g8;,6
定期保养;更换换机油、机滤(含检查);更换变速器油(MT/AT);,6
"保养;90,000 KM 保养 (RR D/C);90,000 KM 保养,90,000 KM 保养;喷漆-前保险扛;喷漆-空调,其他;",6
后备箱钣金；&nbsp;,6
安装精品,6
更换主驾驶座椅加热垫；&nbsp;更换机油三滤；&nbsp;,6
更换空调滤清器;润滑系统深化保养;更换空气滤清器;燃油系统深化保养;更换变速箱油 清洗机保护;每5000公里例行保养;更换刹车油;更换转向助力油;,6
保养;51个月或43000Km保养;变速器油液排放加注(1.5T);,6
更换磨合宝；?更换机油滤清器总成；?更换手动变速箱油 90GL.4 1.3L/桶；?更换后桥油；?首次保养（强制保养）；?更换发动机机油；?,6
更换燃油滤清器；&nbsp;拆卸-安装节气门体进气歧管（ ETM）；&nbsp;更换发动机机油和滤清器；&nbsp;清洗天窗管道；&nbsp;,6
"制动液,更换;40,001KM保养(A/T,;",6
减震器总成 (一侧) - 更换;,6
定期换油;更换机滤、机油;更换大众高端全合成机油;免工时更换空气格?¤;,6
更换.大灯及转向灯开关总成(包括安全气囊)；,6
A保养;节气门清洗;更换停止检查开关车辆上;,6
拆装或更换左侧前部车门玻璃导向槽;,6
更换(壳牌)合成机油及滤清器;发动机清洗保护;清洗空调风道;,6
更换  玻璃水壶;,6
索赔;更换发动机电脑;,6
"正常保修;室内接线盒(IPM), R&R;",6
50000KM保养;更换刹车油;更换转向助力油;,6
2018 款全新远景导航程序升级;首次保养;,6
前刹车片;,6
每10000公里保养; 每10000公里保养; 螺旋线圈 - 更换;,6
换前刹车盘;,6
索赔;固定后杠电眼;更换主气囊;,6
定程保养;定程/例行保养(普通机油);下午6点后方便回访;下午6点后方便回访;,6
建议更换制动液;机油，三滤【1.8T/2.0T】;拆装两后轮制动片;更换火花塞4个;平衡四轮，四轮换位;,6
更换刹车油;更换转向助力油;红包工时券;每5000公里例行保养;,6
索赔;更换装饰条;,6
调整油箱盖锁;报修油箱盖打不开;,6
75000公里保养?¤;,6
更换RC倒车雷达探头；,6
玛驰每5000km保养;玛驰每5000km保养;,6
拆装前保险杠;前杠喷漆;,6
行驶时油门踏板振动;,6
保养;保养、检查踩车时刹车软;,6
"定期保养;25,000 KM 保养检查;喷漆:其它;保养;",6
"润滑及充气:发动机油更换;10,000 KM 保养:(RR D/C)车型检查;机油滤清器:机油滤清器总成拆装/更换;空气滤清器:空气滤清器滤芯拆装/更换(全部);定期保养;二保;",6
索赔;更换排气管;,6
首次5000公里保养;检查刹车系统;,6
保养;全新宝来5000KM定期保养(非TSI);本次使用第二次机油套餐;客户要求只更换机油机滤;增项:更换两后减缓冲块;盛券在握厚惠有漆-保养抵用券300;,6
